cliente_id,data_acionamento,canal,contato_efetivo,promessa_pagamento
8924,2026-02-26 21:49:12.867622,WhatsApp,0,0
2519,2025-12-09 21:49:12.868438,WhatsApp,1,0
1057,2026-01-02 21:49:12.868392,WhatsApp,1,0
4562,2025-12-12 21:49:12.868434,Telefone,0,0
6783,2026-02-08 21:49:12.867682,Telefone,1,1
4581,2026-01-02 21:49:12.868392,WhatsApp,0,0
676,2026-01-22 21:49:12.868350,WhatsApp,0,0
8556,2025-12-17 21:49:12.868424,WhatsApp,1,0
7898,2026-01-05 21:49:12.868388,Telefone,1,1
4964,2026-01-03 21:49:12.868391,Telefone,0,0
2411,2026-02-03 21:49:12.867694,Telefone,1,0
6170,2026-02-26 21:49:12.867622,Telefone,0,0
8839,2025-12-07 21:49:12.868440,Telefone,1,0
6991,2026-03-01 21:49:12.867589,WhatsApp,0,0
9297,2026-01-21 21:49:12.868352,Telefone,0,0
9145,2025-12-27 21:49:12.868402,Telefone,0,0
1744,2026-01-29 21:49:12.868339,Telefone,0,0
7792,2025-12-24 21:49:12.868408,WhatsApp,1,0
2941,2025-12-05 21:49:12.868443,WhatsApp,0,0
7808,2025-12-10 21:49:12.868437,Telefone,1,0
4430,2026-01-24 21:49:12.868347,WhatsApp,1,1
9199,2026-02-02 21:49:12.867696,Telefone,1,0
2122,2025-12-21 21:49:12.868415,Telefone,1,0
7618,2026-01-12 21:49:12.868373,WhatsApp,0,0
8929,2025-12-25 21:49:12.868406,Telefone,1,0
9513,2025-12-22 21:49:12.868413,Telefone,1,0
4182,2025-12-04 21:49:12.868444,WhatsApp,0,0
4930,2026-01-04 21:49:12.868389,WhatsApp,1,0
9920,2026-03-01 21:49:12.867589,Telefone,1,0
2548,2026-02-24 21:49:12.867630,WhatsApp,1,0
2171,2025-12-21 21:49:12.868415,Telefone,1,0
7597,2025-12-30 21:49:12.868396,WhatsApp,1,0
3614,2026-01-15 21:49:12.868366,Telefone,1,1
4006,2026-02-02 21:49:12.867696,WhatsApp,1,1
4263,2026-01-01 21:49:12.868393,Telefone,1,1
1683,2025-12-08 21:49:12.868439,Telefone,1,0
9982,2025-12-08 21:49:12.868439,Telefone,0,0
401,2025-12-04 21:49:12.868444,WhatsApp,1,0
8783,2026-01-31 21:49:12.868333,WhatsApp,1,0
3013,2026-01-29 21:49:12.868339,WhatsApp,0,0
1515,2026-01-23 21:49:12.868348,Telefone,1,0
772,2026-02-17 21:49:12.867660,Telefone,0,0
9891,2026-01-28 21:49:12.868341,Telefone,1,0
6609,2026-01-31 21:49:12.868333,Telefone,1,0
5717,2026-01-14 21:49:12.868369,WhatsApp,1,1
9838,2025-12-23 21:49:12.868410,WhatsApp,1,0
5562,2026-02-05 21:49:12.867689,Telefone,1,1
9622,2026-01-10 21:49:12.868378,Telefone,1,0
3108,2026-01-30 21:49:12.868337,Telefone,1,0
7014,2026-02-26 21:49:12.867622,WhatsApp,1,0
3977,2026-01-10 21:49:12.868378,Telefone,1,1
3438,2026-01-01 21:49:12.868393,WhatsApp,1,0
313,2026-02-12 21:49:12.867673,WhatsApp,1,0
874,2025-12-20 21:49:12.868417,WhatsApp,0,0
7118,2026-02-14 21:49:12.867668,Telefone,1,1
8282,2026-01-24 21:49:12.868347,WhatsApp,0,0
9860,2025-12-28 21:49:12.868398,Telefone,0,0
2355,2025-12-16 21:49:12.868426,WhatsApp,0,0
6055,2026-02-10 21:49:12.867677,WhatsApp,0,0
596,2026-02-17 21:49:12.867660,WhatsApp,1,0
8298,2025-12-10 21:49:12.868437,Telefone,0,0
7860,2026-01-09 21:49:12.868380,Telefone,1,0
2251,2026-02-17 21:49:12.867660,WhatsApp,0,0
5431,2025-12-21 21:49:12.868415,Telefone,0,0
1644,2025-12-30 21:49:12.868396,Telefone,0,0
5151,2026-02-06 21:49:12.867687,WhatsApp,1,1
4146,2026-02-13 21:49:12.867671,Telefone,0,0
778,2025-12-16 21:49:12.868426,Telefone,1,1
4009,2025-12-05 21:49:12.868443,WhatsApp,0,0
8049,2026-01-06 21:49:12.868386,Telefone,1,1
3248,2026-02-22 21:49:12.867636,Telefone,1,1
2709,2025-12-03 21:49:12.868445,Telefone,0,0
470,2026-02-08 21:49:12.867682,Telefone,0,0
5144,2026-02-18 21:49:12.867658,WhatsApp,1,1
5066,2026-01-23 21:49:12.868348,Telefone,0,0
9879,2026-02-17 21:49:12.867660,Telefone,0,0
6096,2026-01-01 21:49:12.868393,Telefone,0,0
9541,2025-12-07 21:49:12.868440,WhatsApp,1,1
6180,2026-01-21 21:49:12.868352,Telefone,0,0
9113,2026-02-10 21:49:12.867677,Telefone,1,0
2280,2025-12-31 21:49:12.868395,Telefone,1,0
8890,2026-01-19 21:49:12.868357,Telefone,0,0
3674,2026-02-06 21:49:12.867687,WhatsApp,0,0
1346,2026-02-02 21:49:12.867696,Telefone,0,0
7967,2026-02-09 21:49:12.867679,Telefone,0,0
6504,2025-12-16 21:49:12.868426,Telefone,0,0
2988,2026-02-18 21:49:12.867658,Telefone,1,0
1197,2025-12-07 21:49:12.868440,WhatsApp,1,0
466,2026-01-16 21:49:12.868364,Telefone,1,0
5810,2026-01-04 21:49:12.868389,WhatsApp,1,0
4295,2026-02-03 21:49:12.867694,Telefone,0,0
3911,2026-01-21 21:49:12.868352,Telefone,0,0
1016,2026-01-21 21:49:12.868352,WhatsApp,0,0
4438,2026-02-11 21:49:12.867675,WhatsApp,0,0
3155,2026-01-11 21:49:12.868375,Telefone,1,0
4958,2026-02-23 21:49:12.867633,Telefone,1,1
9353,2026-01-12 21:49:12.868373,Telefone,0,0
163,2026-01-30 21:49:12.868337,Telefone,1,0
4762,2026-01-19 21:49:12.868357,WhatsApp,1,0
4275,2026-01-01 21:49:12.868393,Telefone,1,1
3225,2025-12-08 21:49:12.868439,WhatsApp,1,0
7736,2025-12-07 21:49:12.868440,Telefone,0,0
7975,2025-12-05 21:49:12.868443,Telefone,0,0
7811,2025-12-08 21:49:12.868439,WhatsApp,1,0
5598,2026-01-18 21:49:12.868359,WhatsApp,1,1
5694,2026-01-26 21:49:12.868344,Telefone,1,0
8930,2025-12-25 21:49:12.868406,Telefone,1,0
6851,2026-02-20 21:49:12.867645,Telefone,0,0
1224,2026-02-23 21:49:12.867633,Telefone,1,0
2363,2026-02-27 21:49:12.867618,Telefone,1,0
8870,2025-12-19 21:49:12.868419,Telefone,1,1
6872,2026-02-19 21:49:12.867653,Telefone,0,0
6961,2026-01-25 21:49:12.868345,Telefone,0,0
4020,2025-12-28 21:49:12.868398,Telefone,1,0
2929,2025-12-12 21:49:12.868434,WhatsApp,1,1
366,2026-02-17 21:49:12.867660,Telefone,0,0
9207,2026-01-22 21:49:12.868350,WhatsApp,1,1
2016,2026-02-07 21:49:12.867684,Telefone,1,0
1789,2025-12-11 21:49:12.868435,Telefone,1,0
8497,2025-12-30 21:49:12.868396,Telefone,1,1
5220,2026-02-15 21:49:12.867665,Telefone,1,1
411,2026-01-11 21:49:12.868375,WhatsApp,0,0
340,2026-02-15 21:49:12.867665,Telefone,1,0
4085,2026-01-04 21:49:12.868389,Telefone,1,1
8785,2026-01-27 21:49:12.868343,WhatsApp,0,0
3726,2025-12-25 21:49:12.868406,Telefone,0,0
104,2026-01-29 21:49:12.868339,Telefone,1,0
7707,2025-12-06 21:49:12.868441,Telefone,0,0
2750,2025-12-19 21:49:12.868419,Telefone,1,1
252,2026-01-05 21:49:12.868388,Telefone,1,1
5852,2025-12-18 21:49:12.868422,Telefone,1,1
2732,2025-12-25 21:49:12.868406,WhatsApp,0,0
9405,2026-02-19 21:49:12.867653,WhatsApp,0,0
6347,2026-02-14 21:49:12.867668,Telefone,0,0
1532,2025-12-24 21:49:12.868408,WhatsApp,1,0
758,2026-03-01 21:49:12.867589,WhatsApp,1,0
4887,2025-12-16 21:49:12.868426,WhatsApp,1,1
915,2025-12-08 21:49:12.868439,Telefone,0,0
6264,2026-02-18 21:49:12.867658,Telefone,1,0
6137,2026-01-30 21:49:12.868337,Telefone,1,0
3564,2026-01-21 21:49:12.868352,Telefone,0,0
5313,2026-02-11 21:49:12.867675,Telefone,0,0
7806,2026-01-03 21:49:12.868391,WhatsApp,0,0
8377,2026-03-02 21:49:12.866965,Telefone,1,0
1174,2026-01-15 21:49:12.868366,WhatsApp,1,1
5547,2026-01-15 21:49:12.868366,WhatsApp,0,0
6402,2025-12-06 21:49:12.868441,Telefone,1,1
7625,2025-12-16 21:49:12.868426,WhatsApp,0,0
1415,2026-02-26 21:49:12.867622,Telefone,0,0
6000,2026-02-27 21:49:12.867618,Telefone,0,0
277,2025-12-27 21:49:12.868402,WhatsApp,1,1
251,2026-01-14 21:49:12.868369,Telefone,1,0
115,2026-01-08 21:49:12.868383,Telefone,1,1
9137,2026-02-28 21:49:12.867612,Telefone,0,0
6282,2026-02-09 21:49:12.867679,WhatsApp,1,1
8452,2025-12-15 21:49:12.868430,WhatsApp,0,0
6720,2025-12-16 21:49:12.868426,Telefone,0,0
3728,2026-03-01 21:49:12.867589,WhatsApp,1,0
1520,2026-01-07 21:49:12.868385,WhatsApp,0,0
3078,2025-12-20 21:49:12.868417,Telefone,0,0
616,2026-02-15 21:49:12.867665,WhatsApp,0,0
3593,2026-02-19 21:49:12.867653,Telefone,0,0
764,2026-01-06 21:49:12.868386,Telefone,0,0
6688,2026-01-12 21:49:12.868373,WhatsApp,1,1
1446,2025-12-27 21:49:12.868402,WhatsApp,0,0
5150,2025-12-08 21:49:12.868439,Telefone,1,0
8142,2025-12-14 21:49:12.868431,WhatsApp,0,0
9517,2025-12-15 21:49:12.868430,WhatsApp,1,0
2418,2026-02-20 21:49:12.867645,WhatsApp,0,0
925,2026-02-13 21:49:12.867671,WhatsApp,0,0
1756,2026-01-11 21:49:12.868375,Telefone,1,1
9366,2025-12-04 21:49:12.868444,Telefone,0,0
7967,2025-12-21 21:49:12.868415,Telefone,1,0
4736,2025-12-27 21:49:12.868402,Telefone,1,0
1553,2025-12-09 21:49:12.868438,Telefone,1,0
6001,2026-01-05 21:49:12.868388,WhatsApp,1,0
6269,2026-02-05 21:49:12.867689,WhatsApp,1,1
7222,2025-12-19 21:49:12.868419,Telefone,1,0
9807,2025-12-21 21:49:12.868415,Telefone,1,1
160,2026-02-25 21:49:12.867628,WhatsApp,0,0
9372,2026-01-06 21:49:12.868386,Telefone,1,1
395,2026-01-15 21:49:12.868366,Telefone,0,0
7591,2025-12-13 21:49:12.868433,Telefone,0,0
7057,2026-02-12 21:49:12.867673,WhatsApp,1,0
4940,2026-02-28 21:49:12.867612,Telefone,0,0
1907,2026-02-18 21:49:12.867658,WhatsApp,1,0
2419,2025-12-11 21:49:12.868435,Telefone,1,0
9972,2026-01-21 21:49:12.868352,WhatsApp,1,1
7881,2026-01-21 21:49:12.868352,Telefone,0,0
7962,2026-02-24 21:49:12.867630,Telefone,1,0
8516,2026-02-09 21:49:12.867679,Telefone,1,1
9875,2026-01-31 21:49:12.868333,Telefone,1,1
7693,2025-12-10 21:49:12.868437,Telefone,0,0
4608,2026-02-12 21:49:12.867673,Telefone,1,1
4381,2026-01-15 21:49:12.868366,WhatsApp,1,1
1846,2026-02-16 21:49:12.867663,WhatsApp,1,0
2633,2025-12-21 21:49:12.868415,Telefone,1,1
7912,2026-01-06 21:49:12.868386,Telefone,0,0
5319,2026-01-12 21:49:12.868373,WhatsApp,1,1
4117,2026-02-14 21:49:12.867668,Telefone,1,1
5618,2026-01-28 21:49:12.868341,WhatsApp,1,0
6829,2026-01-20 21:49:12.868355,Telefone,0,0
2389,2025-12-08 21:49:12.868439,Telefone,0,0
3269,2026-02-02 21:49:12.867696,WhatsApp,1,0
2888,2025-12-21 21:49:12.868415,WhatsApp,1,1
589,2026-02-25 21:49:12.867628,WhatsApp,1,0
943,2025-12-25 21:49:12.868406,Telefone,1,0
9760,2026-02-07 21:49:12.867684,Telefone,1,1
3108,2026-02-11 21:49:12.867675,Telefone,0,0
1713,2025-12-10 21:49:12.868437,WhatsApp,0,0
407,2025-12-12 21:49:12.868434,Telefone,1,0
4002,2026-01-10 21:49:12.868378,Telefone,0,0
7314,2025-12-05 21:49:12.868443,WhatsApp,0,0
9047,2026-02-08 21:49:12.867682,Telefone,1,0
7550,2025-12-15 21:49:12.868430,Telefone,1,0
5250,2026-01-08 21:49:12.868383,Telefone,1,1
9883,2025-12-18 21:49:12.868422,Telefone,1,0
8607,2025-12-06 21:49:12.868441,Telefone,1,0
6576,2026-02-23 21:49:12.867633,WhatsApp,0,0
8022,2026-02-19 21:49:12.867653,Telefone,1,0
4165,2026-01-17 21:49:12.868362,Telefone,1,0
9259,2026-01-05 21:49:12.868388,WhatsApp,0,0
3527,2025-12-28 21:49:12.868398,WhatsApp,0,0
7314,2025-12-25 21:49:12.868406,Telefone,0,0
9983,2026-02-27 21:49:12.867618,WhatsApp,1,0
194,2025-12-31 21:49:12.868395,Telefone,0,0
799,2025-12-16 21:49:12.868426,WhatsApp,1,1
5183,2026-01-31 21:49:12.868333,Telefone,1,1
6428,2026-01-08 21:49:12.868383,WhatsApp,0,0
3779,2026-01-31 21:49:12.868333,Telefone,1,1
8585,2026-01-30 21:49:12.868337,Telefone,1,0
1633,2026-01-22 21:49:12.868350,WhatsApp,0,0
28,2026-02-27 21:49:12.867618,Telefone,1,0
3832,2026-02-24 21:49:12.867630,WhatsApp,0,0
1938,2026-01-06 21:49:12.868386,Telefone,0,0
985,2026-01-05 21:49:12.868388,WhatsApp,1,1
2821,2026-01-16 21:49:12.868364,Telefone,0,0
809,2026-01-13 21:49:12.868371,Telefone,1,0
7790,2026-01-12 21:49:12.868373,Telefone,0,0
1226,2026-01-13 21:49:12.868371,Telefone,0,0
1225,2025-12-13 21:49:12.868433,WhatsApp,1,0
373,2026-01-19 21:49:12.868357,WhatsApp,1,0
3394,2025-12-28 21:49:12.868398,Telefone,0,0
2377,2026-02-25 21:49:12.867628,Telefone,1,1
3704,2025-12-07 21:49:12.868440,Telefone,1,0
1203,2026-02-01 21:49:12.867714,Telefone,1,1
8385,2025-12-21 21:49:12.868415,WhatsApp,1,1
4565,2025-12-26 21:49:12.868403,Telefone,0,0
1266,2026-01-08 21:49:12.868383,WhatsApp,0,0
5541,2025-12-19 21:49:12.868419,Telefone,1,0
5799,2026-02-06 21:49:12.867687,Telefone,0,0
4673,2026-01-20 21:49:12.868355,Telefone,0,0
4529,2025-12-21 21:49:12.868415,WhatsApp,1,1
5518,2026-01-01 21:49:12.868393,Telefone,0,0
2344,2026-01-24 21:49:12.868347,Telefone,0,0
304,2026-01-26 21:49:12.868344,WhatsApp,0,0
2464,2026-01-21 21:49:12.868352,Telefone,1,0
3032,2026-01-15 21:49:12.868366,Telefone,0,0
1831,2025-12-06 21:49:12.868441,WhatsApp,1,1
555,2026-01-31 21:49:12.868333,Telefone,0,0
9655,2026-03-01 21:49:12.867589,WhatsApp,0,0
2604,2025-12-25 21:49:12.868406,Telefone,0,0
9294,2026-01-28 21:49:12.868341,Telefone,1,1
7500,2026-02-23 21:49:12.867633,Telefone,1,1
387,2026-01-06 21:49:12.868386,WhatsApp,1,1
6151,2026-02-20 21:49:12.867645,Telefone,0,0
6997,2025-12-06 21:49:12.868441,Telefone,1,1
5690,2025-12-23 21:49:12.868410,Telefone,0,0
3931,2025-12-19 21:49:12.868419,Telefone,1,1
9610,2025-12-25 21:49:12.868406,WhatsApp,1,1
8714,2025-12-26 21:49:12.868403,Telefone,1,1
7338,2026-02-19 21:49:12.867653,WhatsApp,1,0
2082,2026-01-01 21:49:12.868393,Telefone,1,0
4924,2026-03-02 21:49:12.866965,Telefone,1,0
9346,2025-12-15 21:49:12.868430,Telefone,0,0
6857,2026-02-20 21:49:12.867645,Telefone,1,0
8197,2026-02-01 21:49:12.867714,Telefone,1,0
6170,2026-03-01 21:49:12.867589,Telefone,0,0
6644,2026-02-25 21:49:12.867628,Telefone,0,0
6889,2026-02-07 21:49:12.867684,Telefone,1,1
1359,2025-12-15 21:49:12.868430,WhatsApp,1,1
3481,2026-01-26 21:49:12.868344,WhatsApp,1,0
1818,2026-03-01 21:49:12.867589,Telefone,1,1
7260,2025-12-26 21:49:12.868403,Telefone,1,1
727,2026-02-05 21:49:12.867689,Telefone,1,0
1621,2026-02-02 21:49:12.867696,Telefone,1,0
5523,2025-12-06 21:49:12.868441,Telefone,1,0
5618,2026-01-12 21:49:12.868373,Telefone,0,0
5898,2026-02-24 21:49:12.867630,WhatsApp,1,0
3743,2026-01-02 21:49:12.868392,WhatsApp,1,0
8692,2025-12-25 21:49:12.868406,Telefone,1,0
8442,2025-12-14 21:49:12.868431,Telefone,0,0
331,2026-02-08 21:49:12.867682,WhatsApp,1,0
1873,2026-02-09 21:49:12.867679,Telefone,1,0
5483,2025-12-22 21:49:12.868413,Telefone,1,0
7642,2026-01-12 21:49:12.868373,WhatsApp,0,0
5540,2025-12-11 21:49:12.868435,Telefone,0,0
240,2025-12-04 21:49:12.868444,Telefone,1,0
5570,2026-01-14 21:49:12.868369,WhatsApp,1,0
9283,2026-02-16 21:49:12.867663,WhatsApp,0,0
9407,2026-02-25 21:49:12.867628,Telefone,0,0
6514,2026-01-03 21:49:12.868391,WhatsApp,0,0
6423,2025-12-17 21:49:12.868424,Telefone,1,0
3393,2025-12-13 21:49:12.868433,Telefone,1,0
5829,2026-02-05 21:49:12.867689,WhatsApp,1,0
5118,2026-01-23 21:49:12.868348,Telefone,0,0
9893,2025-12-21 21:49:12.868415,Telefone,1,0
7617,2026-02-04 21:49:12.867692,WhatsApp,1,1
2066,2025-12-28 21:49:12.868398,WhatsApp,0,0
5509,2026-01-19 21:49:12.868357,Telefone,0,0
4707,2026-01-21 21:49:12.868352,Telefone,1,1
9846,2026-01-01 21:49:12.868393,Telefone,1,1
2337,2026-01-30 21:49:12.868337,Telefone,0,0
8408,2026-02-28 21:49:12.867612,Telefone,1,0
5787,2026-01-01 21:49:12.868393,WhatsApp,1,0
4022,2026-02-14 21:49:12.867668,WhatsApp,1,0
6735,2026-02-22 21:49:12.867636,Telefone,1,0
5723,2026-01-05 21:49:12.868388,Telefone,1,0
7960,2026-01-14 21:49:12.868369,Telefone,0,0
3454,2026-02-24 21:49:12.867630,WhatsApp,1,0
259,2026-01-30 21:49:12.868337,Telefone,0,0
4775,2026-01-04 21:49:12.868389,Telefone,0,0
2887,2025-12-11 21:49:12.868435,Telefone,0,0
3468,2026-02-26 21:49:12.867622,Telefone,1,0
4886,2026-01-23 21:49:12.868348,Telefone,0,0
5390,2026-02-16 21:49:12.867663,WhatsApp,0,0
3994,2025-12-23 21:49:12.868410,Telefone,1,1
7637,2026-01-30 21:49:12.868337,WhatsApp,1,1
5942,2026-01-09 21:49:12.868380,Telefone,1,1
429,2026-01-03 21:49:12.868391,Telefone,0,0
3171,2026-02-28 21:49:12.867612,Telefone,1,0
1937,2026-02-06 21:49:12.867687,WhatsApp,0,0
5564,2026-01-05 21:49:12.868388,Telefone,1,1
5491,2026-01-11 21:49:12.868375,Telefone,1,0
4362,2026-02-14 21:49:12.867668,WhatsApp,1,0
8414,2026-01-15 21:49:12.868366,WhatsApp,1,1
6775,2026-02-20 21:49:12.867645,WhatsApp,0,0
9573,2026-01-27 21:49:12.868343,WhatsApp,1,1
7667,2026-02-25 21:49:12.867628,Telefone,0,0
6281,2026-02-06 21:49:12.867687,WhatsApp,0,0
2749,2026-02-14 21:49:12.867668,Telefone,0,0
6874,2026-01-07 21:49:12.868385,WhatsApp,0,0
127,2026-02-01 21:49:12.867714,Telefone,0,0
9456,2026-02-21 21:49:12.867640,Telefone,0,0
7229,2026-02-03 21:49:12.867694,WhatsApp,1,0
7052,2025-12-26 21:49:12.868403,Telefone,1,1
9823,2026-01-07 21:49:12.868385,WhatsApp,0,0
1425,2025-12-11 21:49:12.868435,Telefone,1,0
5480,2025-12-13 21:49:12.868433,Telefone,1,1
6583,2026-02-05 21:49:12.867689,WhatsApp,1,0
6582,2025-12-10 21:49:12.868437,WhatsApp,1,0
4193,2025-12-12 21:49:12.868434,WhatsApp,0,0
4239,2026-01-21 21:49:12.868352,WhatsApp,1,0
9440,2026-01-01 21:49:12.868393,Telefone,1,0
315,2026-01-05 21:49:12.868388,WhatsApp,0,0
5149,2026-01-17 21:49:12.868362,WhatsApp,0,0
3443,2026-02-03 21:49:12.867694,Telefone,0,0
7130,2026-02-11 21:49:12.867675,Telefone,1,0
6712,2026-01-24 21:49:12.868347,WhatsApp,1,0
8924,2026-02-18 21:49:12.867658,Telefone,0,0
6325,2026-02-18 21:49:12.867658,WhatsApp,0,0
7693,2026-01-30 21:49:12.868337,Telefone,0,0
8614,2026-02-08 21:49:12.867682,Telefone,1,1
2827,2026-01-07 21:49:12.868385,Telefone,1,1
3448,2026-01-25 21:49:12.868345,Telefone,1,1
6551,2026-02-15 21:49:12.867665,WhatsApp,0,0
3529,2026-02-20 21:49:12.867645,WhatsApp,0,0
7224,2025-12-09 21:49:12.868438,Telefone,0,0
3337,2026-02-20 21:49:12.867645,Telefone,1,0
9594,2026-02-06 21:49:12.867687,WhatsApp,1,1
5459,2026-01-26 21:49:12.868344,WhatsApp,0,0
3299,2026-01-17 21:49:12.868362,Telefone,1,0
4064,2026-01-10 21:49:12.868378,Telefone,0,0
9372,2026-01-27 21:49:12.868343,WhatsApp,0,0
7247,2026-02-06 21:49:12.867687,Telefone,1,0
4371,2026-03-01 21:49:12.867589,Telefone,0,0
4449,2026-01-12 21:49:12.868373,Telefone,0,0
1244,2026-02-04 21:49:12.867692,Telefone,1,1
3332,2026-01-12 21:49:12.868373,Telefone,0,0
2863,2026-01-26 21:49:12.868344,WhatsApp,1,0
6559,2026-02-12 21:49:12.867673,Telefone,0,0
8581,2026-02-05 21:49:12.867689,Telefone,0,0
4220,2026-01-29 21:49:12.868339,WhatsApp,0,0
5409,2026-02-27 21:49:12.867618,Telefone,0,0
3376,2025-12-27 21:49:12.868402,Telefone,0,0
5280,2026-02-01 21:49:12.867714,Telefone,1,0
9598,2025-12-20 21:49:12.868417,WhatsApp,1,0
4208,2025-12-27 21:49:12.868402,WhatsApp,0,0
6075,2026-01-06 21:49:12.868386,WhatsApp,0,0
2536,2026-02-21 21:49:12.867640,Telefone,0,0
8128,2026-01-22 21:49:12.868350,Telefone,1,0
3631,2025-12-21 21:49:12.868415,Telefone,0,0
4143,2026-01-05 21:49:12.868388,Telefone,1,1
2648,2026-01-13 21:49:12.868371,WhatsApp,1,1
6482,2025-12-27 21:49:12.868402,Telefone,1,0
8247,2026-02-12 21:49:12.867673,Telefone,0,0
1990,2026-02-10 21:49:12.867677,Telefone,1,0
4024,2025-12-21 21:49:12.868415,Telefone,1,0
9536,2026-01-06 21:49:12.868386,Telefone,0,0
3037,2026-01-01 21:49:12.868393,Telefone,1,0
3130,2026-02-07 21:49:12.867684,Telefone,0,0
7723,2026-02-16 21:49:12.867663,Telefone,0,0
2196,2026-02-25 21:49:12.867628,WhatsApp,0,0
1234,2025-12-11 21:49:12.868435,Telefone,0,0
2805,2026-01-19 21:49:12.868357,Telefone,0,0
5019,2025-12-16 21:49:12.868426,Telefone,1,1
8337,2025-12-24 21:49:12.868408,WhatsApp,0,0
5948,2026-01-18 21:49:12.868359,WhatsApp,0,0
8793,2025-12-13 21:49:12.868433,Telefone,0,0
4869,2026-02-11 21:49:12.867675,Telefone,1,1
2422,2026-02-28 21:49:12.867612,Telefone,0,0
1380,2026-02-26 21:49:12.867622,Telefone,1,0
8975,2026-01-21 21:49:12.868352,Telefone,1,1
7719,2025-12-19 21:49:12.868419,WhatsApp,1,1
9190,2025-12-12 21:49:12.868434,Telefone,0,0
4440,2026-01-31 21:49:12.868333,Telefone,0,0
6886,2025-12-15 21:49:12.868430,Telefone,1,1
7949,2025-12-15 21:49:12.868430,Telefone,1,0
5405,2026-01-15 21:49:12.868366,Telefone,0,0
5474,2025-12-24 21:49:12.868408,WhatsApp,0,0
3779,2026-02-27 21:49:12.867618,Telefone,0,0
9865,2026-02-04 21:49:12.867692,WhatsApp,0,0
190,2025-12-13 21:49:12.868433,Telefone,1,1
4591,2025-12-22 21:49:12.868413,Telefone,0,0
2750,2025-12-16 21:49:12.868426,WhatsApp,1,0
2494,2025-12-06 21:49:12.868441,Telefone,0,0
3772,2025-12-22 21:49:12.868413,Telefone,1,0
4529,2026-01-24 21:49:12.868347,WhatsApp,0,0
5287,2025-12-13 21:49:12.868433,Telefone,0,0
681,2025-12-06 21:49:12.868441,Telefone,0,0
306,2025-12-09 21:49:12.868438,Telefone,1,0
994,2026-02-08 21:49:12.867682,WhatsApp,0,0
7733,2026-01-14 21:49:12.868369,Telefone,1,1
1402,2025-12-15 21:49:12.868430,Telefone,1,1
4302,2026-01-26 21:49:12.868344,Telefone,0,0
5873,2026-01-16 21:49:12.868364,Telefone,1,0
5963,2026-02-27 21:49:12.867618,WhatsApp,1,1
8961,2025-12-30 21:49:12.868396,Telefone,0,0
8385,2026-01-28 21:49:12.868341,Telefone,0,0
3008,2025-12-11 21:49:12.868435,Telefone,1,0
5775,2025-12-08 21:49:12.868439,Telefone,1,0
3330,2026-02-02 21:49:12.867696,Telefone,1,0
12,2025-12-06 21:49:12.868441,Telefone,0,0
9133,2026-01-08 21:49:12.868383,WhatsApp,0,0
7978,2025-12-12 21:49:12.868434,WhatsApp,0,0
6914,2025-12-31 21:49:12.868395,WhatsApp,0,0
215,2026-02-12 21:49:12.867673,WhatsApp,0,0
8866,2025-12-09 21:49:12.868438,Telefone,0,0
785,2026-02-02 21:49:12.867696,WhatsApp,0,0
8910,2026-01-01 21:49:12.868393,WhatsApp,1,0
4417,2025-12-06 21:49:12.868441,Telefone,1,0
3839,2026-02-04 21:49:12.867692,WhatsApp,1,0
2288,2026-02-13 21:49:12.867671,Telefone,1,0
15,2026-02-22 21:49:12.867636,WhatsApp,0,0
4973,2025-12-04 21:49:12.868444,Telefone,0,0
9382,2025-12-10 21:49:12.868437,WhatsApp,1,0
5474,2026-02-14 21:49:12.867668,Telefone,0,0
3337,2025-12-24 21:49:12.868408,Telefone,0,0
4266,2025-12-24 21:49:12.868408,Telefone,0,0
7679,2026-02-02 21:49:12.867696,WhatsApp,1,0
7618,2026-01-28 21:49:12.868341,Telefone,0,0
726,2026-01-22 21:49:12.868350,WhatsApp,1,0
8025,2025-12-07 21:49:12.868440,Telefone,0,0
8060,2026-02-01 21:49:12.867714,Telefone,1,0
4174,2026-02-03 21:49:12.867694,Telefone,0,0
739,2026-01-18 21:49:12.868359,WhatsApp,1,0
208,2026-01-30 21:49:12.868337,WhatsApp,1,0
915,2026-01-25 21:49:12.868345,WhatsApp,0,0
6175,2026-01-13 21:49:12.868371,WhatsApp,0,0
194,2025-12-31 21:49:12.868395,Telefone,1,0
8292,2026-01-30 21:49:12.868337,Telefone,1,0
1528,2026-01-02 21:49:12.868392,Telefone,0,0
4805,2026-01-25 21:49:12.868345,Telefone,1,1
6447,2026-02-23 21:49:12.867633,Telefone,0,0
4038,2025-12-04 21:49:12.868444,Telefone,0,0
5794,2026-01-18 21:49:12.868359,WhatsApp,1,1
9988,2026-02-12 21:49:12.867673,Telefone,1,1
8996,2026-02-07 21:49:12.867684,WhatsApp,0,0
4249,2026-02-09 21:49:12.867679,WhatsApp,0,0
3375,2025-12-26 21:49:12.868403,Telefone,1,0
3087,2025-12-28 21:49:12.868398,WhatsApp,1,0
9898,2025-12-19 21:49:12.868419,Telefone,1,0
5430,2025-12-23 21:49:12.868410,Telefone,0,0
2027,2026-01-20 21:49:12.868355,Telefone,0,0
7920,2026-01-15 21:49:12.868366,WhatsApp,0,0
3567,2026-01-01 21:49:12.868393,Telefone,0,0
5164,2025-12-22 21:49:12.868413,Telefone,1,1
7427,2025-12-20 21:49:12.868417,WhatsApp,0,0
