cliente_id,produto,valor_divida,dias_atraso,faixa_atraso,score,operador,total_acionamentos,taxa_contato,taxa_promessa,total_pago,qtd_pagamentos,cliente_recuperado,percentual_recuperado
8794,Cartão de Crédito,1380.77,23,0-30,882,Carlos,8.0,0.625,0.125,646.84,1.0,1,0.46846324876699236
8795,Crédito Pessoal,4766.67,50,31-60,629,Gustavo,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
8796,Crédito Pessoal,4383.59,81,61-90,409,Carlos,7.0,0.5714285714285714,0.14285714285714285,0.0,0.0,0,0.0
8797,Crédito Pessoal,5368.93,5,0-30,787,Fernanda,3.0,1.0,0.3333333333333333,0.0,0.0,0,0.0
8798,Cartão de Crédito,2634.64,63,61-90,488,Helena,4.0,0.5,0.25,1569.18,1.0,1,0.5955956031943643
8799,Crédito Pessoal,6924.45,5,0-30,618,Gustavo,2.0,0.5,0.5,0.0,0.0,0,0.0
8800,Cartão de Crédito,2098.37,18,0-30,742,Eduardo,7.0,0.42857142857142855,0.2857142857142857,1776.88,1.0,1,0.846790604135591
8801,Cartão de Crédito,1831.38,4,0-30,702,Daniela,3.0,0.6666666666666666,0.3333333333333333,942.73,1.0,1,0.5147648221559697
8802,Crédito Pessoal,3379.03,67,61-90,446,Fernanda,5.0,0.4,0.2,2400.58,1.0,1,0.7104346513644447
8803,Cartão de Crédito,1974.66,153,90+,540,Helena,9.0,0.6666666666666666,0.2222222222222222,1825.53,1.0,1,0.9244781380085685
8804,Empréstimo Consignado,8859.66,16,0-30,751,Daniela,4.0,0.5,0.0,0.0,0.0,0,0.0
8805,Cartão de Crédito,1392.79,37,31-60,515,Bruno,3.0,0.3333333333333333,0.0,0.0,0.0,0,0.0
8806,Empréstimo Consignado,5164.23,10,0-30,787,Gustavo,1.0,1.0,0.0,0.0,0.0,0,0.0
8807,Crédito Pessoal,5100.61,24,0-30,809,Daniela,4.0,0.75,0.25,3686.3,1.0,1,0.7227174788897799
8808,Cartão de Crédito,3463.88,87,61-90,576,Fernanda,2.0,1.0,0.5,3269.93,1.0,1,0.944007875561509
8809,Crédito Pessoal,3231.07,171,90+,431,Bruno,6.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0,0.0
8810,Crédito Pessoal,5698.45,81,61-90,593,Daniela,2.0,0.0,0.0,0.0,0.0,0,0.0
8811,Crédito Pessoal,4583.09,23,0-30,776,Bruno,1.0,1.0,0.0,0.0,0.0,0,0.0
8812,Crédito Pessoal,6007.18,43,31-60,612,Helena,1.0,1.0,1.0,0.0,0.0,0,0.0
8813,Empréstimo Consignado,8178.36,27,0-30,665,Helena,5.0,0.2,0.0,0.0,0.0,0,0.0
8814,Crédito Pessoal,5054.1,40,31-60,553,Fernanda,1.0,1.0,0.0,0.0,0.0,0,0.0
8815,Cartão de Crédito,4542.04,91,90+,301,Bruno,2.0,0.5,0.0,0.0,0.0,0,0.0
8816,Cartão de Crédito,4843.83,39,31-60,560,Fernanda,2.0,0.5,0.0,0.0,0.0,0,0.0
8817,Cartão de Crédito,2289.59,2,0-30,870,Helena,3.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0.0
8818,Crédito Pessoal,3165.05,77,61-90,459,Ana,5.0,0.2,0.0,0.0,0.0,0,0.0
8819,Cartão de Crédito,2693.64,28,0-30,642,Fernanda,5.0,0.6,0.0,0.0,0.0,0,0.0
8820,Crédito Pessoal,6207.99,66,61-90,492,Bruno,5.0,0.4,0.4,0.0,0.0,0,0.0
8821,Crédito Pessoal,7641.4,23,0-30,825,Gustavo,5.0,0.8,0.2,9465.15,2.0,1,1.2386669981940481
8822,Empréstimo Consignado,1265.04,55,31-60,667,Fernanda,5.0,0.6,0.0,0.0,0.0,0,0.0
8823,Crédito Pessoal,4178.71,13,0-30,885,Helena,0.0,0.0,0.0,0.0,0.0,0,0.0
8824,Crédito Pessoal,3983.98,37,31-60,562,Fernanda,3.0,0.3333333333333333,0.0,0.0,0.0,0,0.0
8825,Empréstimo Consignado,5578.98,24,0-30,879,Gustavo,5.0,0.8,0.4,0.0,0.0,0,0.0
8826,Crédito Pessoal,2006.27,167,90+,471,Eduardo,1.0,1.0,0.0,0.0,0.0,0,0.0
8827,Cartão de Crédito,2320.36,90,61-90,413,Eduardo,2.0,0.5,0.5,1778.85,1.0,1,0.766626730334948
8828,Crédito Pessoal,6409.09,32,31-60,527,Bruno,1.0,0.0,0.0,0.0,0.0,0,0.0
8829,Crédito Pessoal,2510.88,27,0-30,741,Eduardo,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
8830,Crédito Pessoal,5175.54,61,61-90,583,Daniela,2.0,0.5,0.0,0.0,0.0,0,0.0
8831,Crédito Pessoal,5839.65,20,0-30,707,Eduardo,4.0,0.75,0.5,5333.86,1.0,1,0.9133869324360193
8832,Crédito Pessoal,8286.87,113,90+,333,Helena,7.0,0.2857142857142857,0.0,0.0,0.0,0,0.0
8833,Cartão de Crédito,3008.14,56,31-60,577,Ana,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
8834,Cartão de Crédito,2431.72,76,61-90,646,Eduardo,2.0,0.5,0.0,0.0,0.0,0,0.0
8835,Empréstimo Consignado,8934.33,22,0-30,611,Daniela,4.0,0.75,0.25,0.0,0.0,0,0.0
8836,Crédito Pessoal,6525.48,103,90+,483,Helena,1.0,0.0,0.0,0.0,0.0,0,0.0
8837,Cartão de Crédito,2596.66,14,0-30,895,Fernanda,0.0,0.0,0.0,0.0,0.0,0,0.0
8838,Cartão de Crédito,3129.39,21,0-30,839,Daniela,1.0,0.0,0.0,0.0,0.0,0,0.0
8839,Empréstimo Consignado,7002.67,155,90+,469,Bruno,7.0,0.42857142857142855,0.14285714285714285,4331.78,1.0,1,0.6185897664747875
8840,Crédito Pessoal,7400.88,25,0-30,862,Carlos,2.0,0.5,0.5,6631.73,2.0,1,0.8960731696771194
8841,Cartão de Crédito,2092.29,14,0-30,672,Daniela,3.0,0.3333333333333333,0.3333333333333333,2383.07,2.0,1,1.1389769104665224
8842,Empréstimo Consignado,5942.71,50,31-60,567,Bruno,1.0,0.0,0.0,0.0,0.0,0,0.0
8843,Crédito Pessoal,4063.72,155,90+,330,Bruno,4.0,0.25,0.25,0.0,0.0,0,0.0
8844,Empréstimo Consignado,5088.71,87,61-90,614,Eduardo,1.0,0.0,0.0,0.0,0.0,0,0.0
8845,Crédito Pessoal,6508.95,41,31-60,569,Helena,3.0,1.0,0.3333333333333333,0.0,0.0,0,0.0
8846,Cartão de Crédito,1242.01,22,0-30,819,Eduardo,8.0,0.625,0.375,0.0,0.0,0,0.0
8847,Empréstimo Consignado,6699.73,23,0-30,646,Bruno,6.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0.0
8848,Cartão de Crédito,2759.53,179,90+,478,Helena,2.0,0.0,0.0,0.0,0.0,0,0.0
8849,Crédito Pessoal,5024.21,14,0-30,657,Fernanda,5.0,0.6,0.0,0.0,0.0,0,0.0
8850,Crédito Pessoal,4916.12,26,0-30,623,Ana,5.0,0.4,0.0,0.0,0.0,0,0.0
8851,Empréstimo Consignado,7572.2,29,0-30,889,Fernanda,6.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0.0
8852,Cartão de Crédito,2631.57,64,61-90,462,Bruno,5.0,0.4,0.4,1321.83,1.0,1,0.5022971078101665
8853,Crédito Pessoal,2994.7,38,31-60,687,Eduardo,2.0,0.0,0.0,0.0,0.0,0,0.0
8854,Cartão de Crédito,2116.47,10,0-30,623,Daniela,3.0,0.3333333333333333,0.0,0.0,0.0,0,0.0
8855,Cartão de Crédito,2294.0,4,0-30,663,Ana,2.0,0.0,0.0,0.0,0.0,0,0.0
8856,Crédito Pessoal,5911.66,17,0-30,854,Helena,4.0,0.75,0.25,0.0,0.0,0,0.0
8857,Crédito Pessoal,6885.96,59,31-60,647,Helena,6.0,0.8333333333333334,0.3333333333333333,0.0,0.0,0,0.0
8858,Crédito Pessoal,4735.85,2,0-30,715,Carlos,6.0,1.0,0.5,0.0,0.0,0,0.0
8859,Cartão de Crédito,3087.45,23,0-30,697,Fernanda,4.0,0.5,0.5,0.0,0.0,0,0.0
8860,Cartão de Crédito,2571.75,164,90+,538,Helena,2.0,1.0,0.5,1936.53,1.0,1,0.7530008748906386
8861,Cartão de Crédito,2443.49,62,61-90,426,Daniela,4.0,0.75,0.25,1830.83,1.0,1,0.7492684643685876
8862,Empréstimo Consignado,10353.25,61,61-90,585,Eduardo,5.0,0.4,0.0,0.0,0.0,0,0.0
8863,Empréstimo Consignado,3657.31,42,31-60,543,Daniela,5.0,0.6,0.4,2744.48,1.0,1,0.7504094539429252
8864,Cartão de Crédito,2853.76,11,0-30,692,Daniela,3.0,1.0,0.3333333333333333,2064.78,1.0,1,0.7235296591163938
8865,Crédito Pessoal,3628.69,4,0-30,664,Eduardo,3.0,0.6666666666666666,0.6666666666666666,2810.96,1.0,1,0.7746487024242908
8866,Cartão de Crédito,3330.88,159,90+,418,Daniela,4.0,0.5,0.0,0.0,0.0,0,0.0
8867,Crédito Pessoal,3684.25,76,61-90,573,Bruno,6.0,0.5,0.16666666666666666,0.0,0.0,0,0.0
8868,Cartão de Crédito,2251.61,22,0-30,834,Fernanda,5.0,1.0,0.6,0.0,0.0,0,0.0
8869,Cartão de Crédito,1248.17,77,61-90,566,Ana,4.0,0.5,0.0,0.0,0.0,0,0.0
8870,Crédito Pessoal,5734.61,21,0-30,836,Helena,2.0,0.5,0.5,3535.86,1.0,1,0.6165824702987649
8871,Empréstimo Consignado,6747.16,37,31-60,737,Fernanda,5.0,0.6,0.2,4127.21,1.0,1,0.6116958838978178
8872,Crédito Pessoal,3925.6,12,0-30,606,Gustavo,2.0,1.0,0.0,0.0,0.0,0,0.0
8873,Cartão de Crédito,2521.92,75,61-90,453,Eduardo,4.0,0.25,0.0,0.0,0.0,0,0.0
8874,Crédito Pessoal,1660.04,153,90+,342,Ana,4.0,0.25,0.25,1107.68,1.0,1,0.6672610298547024
8875,Empréstimo Consignado,5920.37,86,61-90,419,Bruno,4.0,0.5,0.0,0.0,0.0,0,0.0
8876,Crédito Pessoal,4627.43,52,31-60,583,Eduardo,4.0,0.0,0.0,0.0,0.0,0,0.0
8877,Crédito Pessoal,7929.41,73,61-90,552,Helena,5.0,0.4,0.0,0.0,0.0,0,0.0
8878,Crédito Pessoal,5366.79,47,31-60,542,Bruno,4.0,0.75,0.0,0.0,0.0,0,0.0
8879,Crédito Pessoal,5792.09,48,31-60,712,Carlos,6.0,0.6666666666666666,0.3333333333333333,13367.91,3.0,1,2.3079596484170652
8880,Crédito Pessoal,5123.91,119,90+,500,Helena,3.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0.0
8881,Cartão de Crédito,5227.79,113,90+,426,Carlos,2.0,0.0,0.0,0.0,0.0,0,0.0
8882,Crédito Pessoal,6797.67,15,0-30,754,Carlos,5.0,0.2,0.0,0.0,0.0,0,0.0
8883,Crédito Pessoal,933.85,46,31-60,719,Ana,4.0,0.75,0.25,448.37,1.0,1,0.4801306419660545
8884,Crédito Pessoal,5444.6,16,0-30,752,Gustavo,1.0,1.0,1.0,0.0,0.0,0,0.0
8885,Empréstimo Consignado,11270.88,115,90+,335,Helena,4.0,0.25,0.0,0.0,0.0,0,0.0
8886,Cartão de Crédito,1339.32,54,31-60,725,Fernanda,3.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0.0
8887,Cartão de Crédito,2583.95,29,0-30,720,Fernanda,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
8888,Cartão de Crédito,2069.56,24,0-30,608,Carlos,2.0,0.0,0.0,0.0,0.0,0,0.0
8889,Crédito Pessoal,3290.72,33,31-60,582,Carlos,1.0,1.0,1.0,0.0,0.0,0,0.0
8890,Crédito Pessoal,7671.94,13,0-30,780,Bruno,2.0,0.5,0.0,0.0,0.0,0,0.0
8891,Crédito Pessoal,3673.8,13,0-30,620,Gustavo,4.0,0.75,0.25,0.0,0.0,0,0.0
8892,Empréstimo Consignado,6038.25,42,31-60,677,Daniela,2.0,1.0,0.5,0.0,0.0,0,0.0
8893,Empréstimo Consignado,5296.18,12,0-30,871,Gustavo,2.0,1.0,0.5,0.0,0.0,0,0.0
8894,Cartão de Crédito,1629.39,4,0-30,793,Gustavo,1.0,1.0,1.0,0.0,0.0,0,0.0
8895,Crédito Pessoal,3907.05,6,0-30,625,Daniela,7.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0,0.0
8896,Crédito Pessoal,3808.09,20,0-30,884,Fernanda,0.0,0.0,0.0,0.0,0.0,0,0.0
8897,Crédito Pessoal,2624.27,52,31-60,724,Fernanda,4.0,0.5,0.25,1618.38,1.0,1,0.6166972148445092
8898,Cartão de Crédito,2478.1,74,61-90,497,Carlos,7.0,0.7142857142857143,0.5714285714285714,0.0,0.0,0,0.0
8899,Crédito Pessoal,59.6,75,61-90,573,Fernanda,6.0,0.5,0.3333333333333333,0.0,0.0,0,0.0
8900,Empréstimo Consignado,8304.71,8,0-30,818,Daniela,3.0,1.0,0.6666666666666666,0.0,0.0,0,0.0
8901,Crédito Pessoal,6952.62,60,31-60,570,Gustavo,3.0,0.3333333333333333,0.0,0.0,0.0,0,0.0
8902,Empréstimo Consignado,6407.75,155,90+,476,Carlos,8.0,0.125,0.125,5162.46,1.0,1,0.8056587725800788
8903,Cartão de Crédito,2783.27,83,61-90,542,Carlos,1.0,1.0,1.0,0.0,0.0,0,0.0
8904,Cartão de Crédito,2297.98,167,90+,316,Ana,4.0,0.25,0.0,0.0,0.0,0,0.0
8905,Cartão de Crédito,4381.54,35,31-60,636,Eduardo,4.0,0.5,0.25,1904.38,1.0,1,0.43463713671448856
8906,Cartão de Crédito,3278.58,76,61-90,604,Daniela,6.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0,0.0
8907,Cartão de Crédito,1806.85,2,0-30,887,Carlos,6.0,1.0,0.5,1686.76,1.0,1,0.9335362647701801
8908,Cartão de Crédito,3533.23,42,31-60,565,Daniela,5.0,0.2,0.0,0.0,0.0,0,0.0
8909,Cartão de Crédito,4428.96,162,90+,358,Ana,4.0,0.25,0.25,0.0,0.0,0,0.0
8910,Empréstimo Consignado,7350.41,18,0-30,710,Gustavo,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
8911,Cartão de Crédito,2889.45,30,0-30,811,Ana,4.0,0.5,0.25,0.0,0.0,0,0.0
8912,Cartão de Crédito,3310.32,54,31-60,670,Carlos,2.0,0.5,0.0,0.0,0.0,0,0.0
8913,Empréstimo Consignado,4641.7,60,31-60,582,Daniela,4.0,0.25,0.0,0.0,0.0,0,0.0
8914,Crédito Pessoal,1331.63,84,61-90,509,Daniela,0.0,0.0,0.0,0.0,0.0,0,0.0
8915,Crédito Pessoal,5319.14,51,31-60,718,Daniela,1.0,1.0,0.0,0.0,0.0,0,0.0
8916,Cartão de Crédito,1842.2,41,31-60,727,Ana,5.0,1.0,1.0,0.0,0.0,0,0.0
8917,Cartão de Crédito,2325.43,123,90+,358,Helena,5.0,0.2,0.2,0.0,0.0,0,0.0
8918,Empréstimo Consignado,11074.53,7,0-30,629,Bruno,3.0,0.6666666666666666,0.3333333333333333,5931.6,1.0,1,0.5356073801777592
8919,Crédito Pessoal,6130.0,3,0-30,866,Bruno,8.0,0.75,0.25,0.0,0.0,0,0.0
8920,Cartão de Crédito,2946.51,2,0-30,753,Daniela,3.0,0.3333333333333333,0.0,0.0,0.0,0,0.0
8921,Cartão de Crédito,2397.1,57,31-60,593,Daniela,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
8922,Crédito Pessoal,3711.2,82,61-90,401,Eduardo,1.0,0.0,0.0,0.0,0.0,0,0.0
8923,Cartão de Crédito,1932.98,10,0-30,768,Carlos,6.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0,0.0
8924,Empréstimo Consignado,13231.21,85,61-90,613,Ana,6.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0.0
8925,Crédito Pessoal,9512.26,55,31-60,530,Eduardo,7.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0,0.0
8926,Cartão de Crédito,3363.06,42,31-60,562,Daniela,3.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0.0
8927,Cartão de Crédito,2275.32,123,90+,482,Fernanda,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
8928,Crédito Pessoal,2774.32,98,90+,416,Bruno,2.0,1.0,0.5,1377.53,1.0,1,0.49652887914876437
8929,Crédito Pessoal,10442.27,6,0-30,788,Bruno,6.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0,0.0
8930,Empréstimo Consignado,9359.43,20,0-30,812,Eduardo,4.0,0.5,0.0,0.0,0.0,0,0.0
8931,Crédito Pessoal,5863.71,8,0-30,726,Bruno,3.0,0.3333333333333333,0.0,0.0,0.0,0,0.0
8932,Crédito Pessoal,3804.66,57,31-60,535,Bruno,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
8933,Crédito Pessoal,6376.31,165,90+,339,Helena,2.0,1.0,0.5,2776.88,1.0,1,0.4354995287242935
8934,Cartão de Crédito,2333.77,42,31-60,522,Fernanda,6.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0,0.0
8935,Cartão de Crédito,1655.63,35,31-60,653,Carlos,4.0,0.75,0.5,3324.93,3.0,1,2.0082566757065283
8936,Cartão de Crédito,2229.13,17,0-30,617,Daniela,1.0,1.0,0.0,0.0,0.0,0,0.0
8937,Crédito Pessoal,5805.98,29,0-30,678,Gustavo,2.0,1.0,1.0,0.0,0.0,0,0.0
8938,Empréstimo Consignado,12599.95,76,61-90,433,Eduardo,3.0,1.0,0.3333333333333333,0.0,0.0,0,0.0
8939,Crédito Pessoal,1850.43,45,31-60,713,Fernanda,1.0,1.0,0.0,0.0,0.0,0,0.0
8940,Crédito Pessoal,2522.38,72,61-90,555,Ana,4.0,0.75,0.25,2455.54,1.0,1,0.9735012171044807
8941,Cartão de Crédito,2158.73,128,90+,406,Ana,1.0,0.0,0.0,0.0,0.0,0,0.0
8942,Crédito Pessoal,3128.04,160,90+,348,Fernanda,3.0,0.3333333333333333,0.0,0.0,0.0,0,0.0
8943,Empréstimo Consignado,8007.53,41,31-60,691,Daniela,1.0,0.0,0.0,0.0,0.0,0,0.0
8944,Empréstimo Consignado,6524.61,58,31-60,698,Ana,2.0,0.5,0.5,6385.84,1.0,1,0.9787312958169148
8945,Crédito Pessoal,5249.35,4,0-30,790,Fernanda,1.0,1.0,0.0,0.0,0.0,0,0.0
8946,Empréstimo Consignado,8502.43,54,31-60,731,Bruno,6.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0,0.0
8947,Cartão de Crédito,1416.88,19,0-30,661,Carlos,1.0,0.0,0.0,0.0,0.0,0,0.0
8948,Empréstimo Consignado,7373.55,81,61-90,441,Eduardo,5.0,0.6,0.2,0.0,0.0,0,0.0
8949,Crédito Pessoal,3402.6,71,61-90,423,Eduardo,1.0,1.0,1.0,4787.73,2.0,1,1.4070798800916946
8950,Cartão de Crédito,3410.54,2,0-30,762,Bruno,1.0,1.0,1.0,2787.07,1.0,1,0.8171931717557924
8951,Crédito Pessoal,3640.68,68,61-90,604,Gustavo,0.0,0.0,0.0,0.0,0.0,0,0.0
8952,Empréstimo Consignado,6514.9,50,31-60,682,Daniela,7.0,0.7142857142857143,0.5714285714285714,9021.48,2.0,1,1.3847457366958817
8953,Crédito Pessoal,3184.51,171,90+,476,Carlos,2.0,0.5,0.0,0.0,0.0,0,0.0
8954,Cartão de Crédito,2476.11,34,31-60,576,Ana,4.0,0.25,0.25,1232.4,1.0,1,0.4977161757757127
8955,Crédito Pessoal,4695.71,26,0-30,694,Gustavo,4.0,0.5,0.0,0.0,0.0,0,0.0
8956,Crédito Pessoal,7963.62,13,0-30,682,Eduardo,6.0,0.5,0.0,0.0,0.0,0,0.0
8957,Cartão de Crédito,2475.75,40,31-60,592,Helena,4.0,0.25,0.0,0.0,0.0,0,0.0
8958,Empréstimo Consignado,12036.09,142,90+,321,Eduardo,4.0,0.25,0.0,0.0,0.0,0,0.0
8959,Cartão de Crédito,3730.62,105,90+,404,Helena,5.0,0.2,0.0,0.0,0.0,0,0.0
8960,Empréstimo Consignado,6938.82,29,0-30,684,Daniela,1.0,1.0,1.0,0.0,0.0,0,0.0
8961,Crédito Pessoal,4649.98,101,90+,360,Helena,5.0,0.2,0.2,6029.02,2.0,1,1.2965690175011508
8962,Cartão de Crédito,2040.97,46,31-60,707,Carlos,7.0,0.5714285714285714,0.14285714285714285,1851.06,1.0,1,0.9069511065816743
8963,Cartão de Crédito,1517.83,46,31-60,657,Helena,2.0,0.5,0.5,0.0,0.0,0,0.0
8964,Crédito Pessoal,9717.08,37,31-60,568,Fernanda,5.0,0.6,0.2,7779.09,1.0,1,0.800558398201929
8965,Cartão de Crédito,2045.19,176,90+,532,Ana,4.0,0.5,0.0,0.0,0.0,0,0.0
8966,Cartão de Crédito,1778.63,153,90+,487,Eduardo,4.0,0.25,0.0,0.0,0.0,0,0.0
8967,Cartão de Crédito,1651.34,2,0-30,861,Eduardo,4.0,0.75,0.25,0.0,0.0,0,0.0
8968,Cartão de Crédito,1999.7,36,31-60,584,Ana,4.0,0.5,0.25,0.0,0.0,0,0.0
8969,Cartão de Crédito,2257.11,58,31-60,733,Helena,1.0,0.0,0.0,0.0,0.0,0,0.0
8970,Crédito Pessoal,7485.3,123,90+,413,Gustavo,7.0,0.42857142857142855,0.2857142857142857,6511.84,1.0,1,0.8699504361882623
8971,Crédito Pessoal,8625.46,65,61-90,538,Carlos,1.0,1.0,1.0,0.0,0.0,0,0.0
8972,Cartão de Crédito,834.84,19,0-30,879,Carlos,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
8973,Crédito Pessoal,8175.24,11,0-30,830,Carlos,5.0,0.8,0.6,6643.86,1.0,1,0.8126807286391592
8974,Crédito Pessoal,8355.25,31,31-60,609,Eduardo,5.0,0.8,0.2,6835.18,1.0,1,0.8180700757009066
8975,Crédito Pessoal,3760.16,51,31-60,603,Fernanda,6.0,0.6666666666666666,0.5,3057.88,1.0,1,0.8132313518573678
8976,Cartão de Crédito,1771.24,66,61-90,450,Bruno,3.0,0.6666666666666666,0.3333333333333333,1435.93,1.0,1,0.8106919446263635
8977,Crédito Pessoal,6043.78,3,0-30,838,Gustavo,4.0,1.0,0.25,0.0,0.0,0,0.0
8978,Cartão de Crédito,1989.48,86,61-90,418,Eduardo,4.0,0.25,0.0,0.0,0.0,0,0.0
8979,Cartão de Crédito,3698.35,39,31-60,677,Daniela,3.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0.0
8980,Crédito Pessoal,5981.71,17,0-30,808,Gustavo,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
8981,Cartão de Crédito,1896.5,58,31-60,630,Daniela,2.0,0.0,0.0,0.0,0.0,0,0.0
8982,Cartão de Crédito,2733.87,34,31-60,630,Helena,8.0,0.375,0.0,0.0,0.0,0,0.0
8983,Cartão de Crédito,2556.23,22,0-30,830,Helena,3.0,1.0,0.3333333333333333,0.0,0.0,0,0.0
8984,Cartão de Crédito,963.74,20,0-30,691,Fernanda,2.0,0.0,0.0,0.0,0.0,0,0.0
8985,Crédito Pessoal,3025.91,69,61-90,430,Gustavo,4.0,0.0,0.0,0.0,0.0,0,0.0
8986,Cartão de Crédito,1973.78,156,90+,405,Eduardo,4.0,0.25,0.0,0.0,0.0,0,0.0
8987,Crédito Pessoal,5758.98,34,31-60,748,Eduardo,7.0,0.5714285714285714,0.14285714285714285,0.0,0.0,0,0.0
8988,Empréstimo Consignado,9699.14,18,0-30,723,Ana,6.0,1.0,0.16666666666666666,13056.33,2.0,1,1.34613274991391
8989,Empréstimo Consignado,11619.64,21,0-30,735,Carlos,2.0,0.5,0.0,0.0,0.0,0,0.0
8990,Cartão de Crédito,1936.26,44,31-60,516,Fernanda,4.0,0.5,0.0,0.0,0.0,0,0.0
8991,Crédito Pessoal,2035.83,137,90+,398,Helena,1.0,1.0,0.0,0.0,0.0,0,0.0
8992,Crédito Pessoal,3305.95,26,0-30,699,Ana,0.0,0.0,0.0,0.0,0.0,0,0.0
8993,Crédito Pessoal,3587.88,70,61-90,618,Fernanda,5.0,0.6,0.2,0.0,0.0,0,0.0
8994,Cartão de Crédito,1858.57,25,0-30,703,Daniela,1.0,1.0,0.0,0.0,0.0,0,0.0
8995,Crédito Pessoal,4956.81,52,31-60,544,Daniela,6.0,0.5,0.3333333333333333,0.0,0.0,0,0.0
8996,Cartão de Crédito,3058.58,31,31-60,596,Bruno,7.0,0.5714285714285714,0.14285714285714285,1790.03,1.0,1,0.5852487101857725
8997,Crédito Pessoal,4176.3,25,0-30,802,Carlos,1.0,1.0,0.0,0.0,0.0,0,0.0
8998,Empréstimo Consignado,9503.29,62,61-90,420,Carlos,1.0,0.0,0.0,0.0,0.0,0,0.0
8999,Crédito Pessoal,6940.1,57,31-60,697,Fernanda,1.0,1.0,0.0,0.0,0.0,0,0.0
9000,Empréstimo Consignado,7968.37,16,0-30,711,Daniela,7.0,0.5714285714285714,0.14285714285714285,0.0,0.0,0,0.0
9001,Empréstimo Consignado,4587.69,54,31-60,648,Ana,3.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0.0
9002,Cartão de Crédito,2276.74,85,61-90,524,Eduardo,7.0,0.5714285714285714,0.14285714285714285,1412.77,1.0,1,0.6205232042306105
9003,Cartão de Crédito,3316.33,58,31-60,742,Carlos,4.0,0.75,0.0,0.0,0.0,0,0.0
9004,Crédito Pessoal,6260.53,19,0-30,782,Eduardo,5.0,0.8,0.6,3076.56,1.0,1,0.4914216527993636
9005,Cartão de Crédito,1646.15,157,90+,327,Daniela,5.0,0.0,0.0,0.0,0.0,0,0.0
9006,Crédito Pessoal,7354.9,159,90+,380,Bruno,3.0,0.0,0.0,0.0,0.0,0,0.0
9007,Crédito Pessoal,4338.79,104,90+,381,Daniela,3.0,0.6666666666666666,0.0,0.0,0.0,0,0.0
9008,Cartão de Crédito,1641.82,11,0-30,899,Eduardo,4.0,1.0,0.5,0.0,0.0,0,0.0
9009,Cartão de Crédito,2474.47,58,31-60,588,Daniela,4.0,0.5,0.25,0.0,0.0,0,0.0
9010,Cartão de Crédito,1280.04,53,31-60,721,Carlos,3.0,0.6666666666666666,0.3333333333333333,514.47,1.0,1,0.40191712758976283
9011,Crédito Pessoal,6300.44,8,0-30,847,Fernanda,1.0,0.0,0.0,0.0,0.0,0,0.0
9012,Crédito Pessoal,7289.29,131,90+,452,Fernanda,3.0,0.0,0.0,0.0,0.0,0,0.0
9013,Crédito Pessoal,2997.44,80,61-90,598,Eduardo,1.0,1.0,1.0,2639.57,1.0,1,0.880608118928152
9014,Crédito Pessoal,4663.32,47,31-60,676,Eduardo,3.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0.0
9015,Crédito Pessoal,6743.23,165,90+,528,Helena,2.0,1.0,0.5,8928.66,2.0,1,1.324092460141505
9016,Crédito Pessoal,2338.29,20,0-30,717,Helena,3.0,1.0,0.6666666666666666,0.0,0.0,0,0.0
9017,Crédito Pessoal,2557.23,162,90+,473,Bruno,4.0,0.25,0.25,0.0,0.0,0,0.0
9018,Empréstimo Consignado,7288.93,141,90+,518,Gustavo,4.0,0.75,0.5,11593.8,2.0,1,1.5906038334844756
9019,Crédito Pessoal,4442.18,18,0-30,817,Carlos,5.0,1.0,0.0,0.0,0.0,0,0.0
9020,Cartão de Crédito,2539.04,82,61-90,462,Ana,7.0,0.42857142857142855,0.0,0.0,0.0,0,0.0
9021,Crédito Pessoal,4789.85,46,31-60,576,Gustavo,8.0,0.625,0.25,0.0,0.0,0,0.0
